Machine_ID,Machine_Type,Production_Line,Shift,Reading_Timestamp,Asset_Age_Days,Hours_Since_Maintenance,Load_Percent,Vibration_RMS,Temperature_C,Pressure_bar,Motor_Current_A,RPM,Sound_dB,Humidity_%,Failure
3819,Conveyor,LINE03,Day,2025-03-17 05:32:00,2409,442,63.29,2.184,45.01,5.79,19.22,1294,79.94,70.2,1
3820,Conveyor,LINE04,Night,2025-01-26 13:05:00,2646,623,83.39,2.353,54.71,6.82,27.18,1556,72.97,68.42,1
3821,Conveyor,LINE02,Night,2025-03-14 04:50:00,910,459,67.29,2.156,74.11,8.92,22.07,1230,71.82,79.33,0
3822,Compressor,LINE02,Night,2025-04-14 18:29:00,1704,578,56.45,2.711,54.82,6.53,20.73,1262,76.04,67.02,1
3823,Compressor,LINE03,Day,2025-03-09 03:18:00,2021,251,46.89,2.784,47.73,3.05,21.27,1684,73.2,74.01,0
3824,CNC,LINE03,Night,2025-02-21 13:45:00,1380,89,23.61,2.91,49.04,4.94,10.95,1354,78.02,58.02,1
3825,Conveyor,LINE04,Day,2025-03-12 12:24:00,1742,27,93.04,2.943,61.2,4.99,21.12,1707,72.86,43.05,0
3826,Compressor,LINE04,Swing,2025-02-26 17:29:00,1626,313,67.35,2.634,65.09,7.28,16.53,1387,75.15,35.0,0
3827,Pump,LINE03,Day,2025-01-01 19:52:00,251,1,70.52,2.231,62.43,6.09,21.14,1239,80.75,56.92,0
3828,Pump,LINE04,Swing,2025-03-24 19:30:00,2811,373,55.24,2.849,51.34,7.33,16.68,1334,78.64,73.91,0
3829,RobotArm,LINE01,Day,2025-03-01 22:06:00,3289,288,49.82,2.934,66.01,6.73,21.1,1772,71.54,62.08,0
3830,Compressor,LINE04,Day,2025-01-07 18:12:00,2760,185,23.73,2.724,58.92,6.47,17.24,1228,77.66,31.42,1
3831,Compressor,LINE01,Day,2025-04-15 19:53:00,3409,425,33.52,3.031,50.74,4.37,21.83,1630,67.02,43.16,0
3832,Compressor,LINE03,Day,2025-02-07 20:35:00,1592,489,54.04,2.645,55.93,6.65,14.67,1500,71.22,54.26,1
3833,Pump,LINE01,Day,2025-04-03 19:59:00,232,28,39.34,2.679,58.61,7.53,18.58,1443,76.41,52.12,0
3834,Compressor,LINE03,Night,2025-03-24 08:26:00,998,342,23.56,1.744,61.45,4.0,11.84,1307,79.56,68.35,1
3835,Pump,LINE02,Swing,2025-03-08 00:40:00,3121,676,63.68,2.494,46.52,5.76,18.0,1369,68.42,39.67,0
3836,Pump,LINE01,Swing,2025-02-15 23:46:00,533,214,57.13,1.846,57.06,6.5,18.1,1532,71.81,50.34,0
3837,Conveyor,LINE03,Night,2025-04-17 00:50:00,2010,562,53.71,2.37,56.88,6.15,24.62,1616,72.14,59.48,0
3838,CNC,LINE03,Day,2025-01-12 03:02:00,34,242,82.74,1.724,55.09,8.05,17.11,1539,71.44,84.11,0
3839,Conveyor,LINE01,Swing,2025-01-22 17:31:00,1202,195,67.96,2.077,53.13,7.05,13.21,1575,65.95,80.89,0
3840,Pump,LINE03,Swing,2025-02-28 21:32:00,439,616,20.11,0.853,61.7,6.19,11.47,1339,74.1,50.99,1
3841,Conveyor,LINE01,Day,2025-01-02 15:58:00,440,256,80.95,2.656,63.76,7.29,19.19,1773,65.85,48.37,0
3842,Compressor,LINE01,Swing,2025-01-27 02:09:00,626,623,58.61,2.373,74.75,7.0,26.38,1496,77.82,82.23,0
3843,Conveyor,LINE01,Swing,2025-01-15 13:42:00,1978,471,61.35,1.478,53.22,6.16,22.05,1717,78.57,77.39,0
3844,Compressor,LINE03,Swing,2025-04-16 19:28:00,2527,584,91.17,2.732,62.79,5.99,20.72,1417,69.06,69.06,0
3845,RobotArm,LINE03,Swing,2025-01-05 23:51:00,1073,586,28.74,2.919,56.68,6.98,16.09,1402,65.98,64.19,0
3846,Compressor,LINE03,Day,2025-01-15 07:07:00,2990,657,67.95,3.27,66.29,5.29,28.39,1614,72.28,70.09,0
3847,Conveyor,LINE04,Swing,2025-04-14 14:20:00,1448,399,42.57,2.398,66.17,5.84,17.32,1452,69.54,69.03,0
3848,Conveyor,LINE03,Day,2025-01-10 02:48:00,2697,685,22.94,1.745,54.56,4.34,16.85,1458,70.86,76.02,1
3849,CNC,LINE03,Night,2025-02-02 20:19:00,1947,42,54.99,2.609,46.97,6.93,18.27,1343,72.67,69.79,0
3850,Pump,LINE04,Day,2025-03-09 04:52:00,2648,354,42.69,2.419,49.5,7.41,22.27,1387,67.5,65.76,0
3851,Pump,LINE02,Swing,2025-01-09 10:02:00,3572,285,20.12,1.842,53.41,4.58,16.28,1285,80.24,81.52,0
3852,Pump,LINE01,Swing,2025-01-25 01:41:00,3629,69,59.44,2.628,65.32,5.91,25.47,1459,69.01,81.74,0
3853,Pump,LINE01,Day,2025-04-21 13:42:00,2155,628,44.89,2.054,44.7,5.37,23.45,1417,76.7,52.93,0
3854,Pump,LINE03,Day,2025-04-14 03:47:00,3514,576,54.73,1.931,47.94,7.34,23.89,1396,67.53,84.92,0
3855,Compressor,LINE02,Day,2025-03-19 19:45:00,2569,539,20.94,1.287,59.19,7.41,16.56,1468,72.06,51.62,0
3856,CNC,LINE01,Swing,2025-01-22 08:24:00,1003,456,52.14,2.038,46.28,5.45,13.1,1326,74.26,43.69,0
3857,Conveyor,LINE04,Night,2025-04-26 03:15:00,3415,433,57.63,2.334,48.21,2.37,20.71,1207,72.8,41.41,0
3858,Pump,LINE04,Day,2025-02-26 20:39:00,555,273,57.28,1.942,65.79,7.46,16.04,1396,70.71,36.54,0
3859,Conveyor,LINE01,Swing,2025-02-16 03:45:00,1724,492,77.35,1.753,57.99,6.33,18.57,1763,69.45,50.07,0
3860,CNC,LINE01,Night,2025-04-01 05:00:00,584,702,99.3,3.241,60.64,6.55,21.56,1610,70.4,83.25,0
3861,Compressor,LINE01,Swing,2025-03-25 05:21:00,2869,180,22.23,3.424,63.15,6.88,19.79,1293,69.12,47.85,1
3862,CNC,LINE02,Night,2025-01-07 02:26:00,3272,243,51.68,3.335,47.43,5.58,18.43,1507,74.13,80.58,0
3863,Conveyor,LINE04,Day,2025-03-16 21:23:00,2993,78,88.54,3.88,49.75,5.63,18.46,1511,81.81,35.9,1
3864,Pump,LINE03,Day,2025-04-30 23:00:00,400,653,70.06,2.652,72.4,5.77,15.87,1537,74.02,38.05,1
3865,RobotArm,LINE01,Day,2025-03-23 11:27:00,1010,381,98.69,3.017,63.85,7.07,29.65,1653,75.33,38.97,0
3866,Pump,LINE02,Day,2025-04-03 01:21:00,1261,426,77.07,2.648,64.96,7.33,23.39,1527,77.64,60.22,0
3867,Compressor,LINE01,Swing,2025-03-22 22:35:00,448,191,77.94,1.857,56.44,8.24,16.63,1520,69.69,84.55,0
3868,Pump,LINE02,Night,2025-02-10 07:28:00,1949,26,26.09,2.418,51.36,6.24,22.45,1581,63.12,41.22,0
3869,Compressor,LINE02,Day,2025-01-25 02:55:00,153,579,42.02,2.172,50.15,5.75,15.97,1499,72.07,48.36,0
3870,Compressor,LINE03,Night,2025-02-26 12:58:00,2250,619,66.7,2.41,61.41,7.23,30.37,1507,76.42,76.93,0
3871,Pump,LINE02,Day,2025-02-05 05:37:00,2110,245,61.79,2.895,63.8,4.95,21.72,1479,82.36,59.22,0
3872,CNC,LINE04,Day,2025-01-19 16:20:00,2186,548,81.01,2.47,61.93,8.01,24.74,1444,67.26,48.97,0
3873,CNC,LINE01,Night,2025-03-17 04:40:00,3334,411,99.49,3.073,70.66,6.75,28.64,1400,77.87,53.25,0
3874,CNC,LINE03,Night,2025-02-17 05:48:00,2876,462,36.54,2.857,60.07,5.59,25.11,1504,73.61,70.43,0
3875,RobotArm,LINE01,Swing,2025-03-25 06:50:00,970,124,54.27,2.44,47.5,4.88,17.1,1612,70.21,49.93,0
3876,Pump,LINE02,Day,2025-02-07 18:00:00,2099,442,89.35,2.851,59.89,7.15,28.74,1580,67.07,66.43,1
3877,CNC,LINE04,Day,2025-01-26 11:07:00,2934,116,87.05,2.956,56.21,6.03,21.27,1592,69.41,74.05,0
3878,RobotArm,LINE03,Day,2025-02-06 21:30:00,3110,157,85.38,3.288,65.74,6.24,22.35,1414,75.32,33.13,1
3879,CNC,LINE01,Swing,2025-01-01 22:43:00,2358,256,69.63,1.658,61.82,4.19,21.66,1418,77.99,71.24,0
3880,Pump,LINE02,Day,2025-04-03 11:33:00,336,154,99.46,2.246,62.42,5.97,25.97,1395,58.46,81.94,0
3881,Conveyor,LINE03,Swing,2025-03-24 06:16:00,1603,654,48.63,1.496,64.91,5.3,17.66,1417,74.39,34.42,0
3882,RobotArm,LINE04,Day,2025-04-07 04:05:00,3139,21,29.3,2.356,37.65,6.3,25.38,1527,69.26,34.49,1
3883,Conveyor,LINE03,Swing,2025-03-22 16:46:00,297,650,30.6,2.311,49.8,5.48,21.36,1328,69.71,63.85,0
3884,Compressor,LINE01,Day,2025-02-13 22:20:00,2165,110,54.86,2.775,51.77,2.87,20.26,1451,74.35,67.2,0
3885,RobotArm,LINE02,Swing,2025-04-17 01:42:00,1987,626,84.4,2.581,63.02,5.85,18.72,1603,81.81,55.43,0
3886,CNC,LINE01,Swing,2025-01-14 22:11:00,837,242,56.23,1.754,60.9,4.32,22.9,1607,68.32,81.46,0
3887,RobotArm,LINE01,Night,2025-03-17 19:44:00,1275,663,68.91,2.025,59.25,4.94,12.09,1290,71.53,36.96,0
3888,Conveyor,LINE03,Night,2025-01-06 04:47:00,3569,389,48.64,3.947,45.48,7.19,23.91,1390,64.8,36.52,1
3889,RobotArm,LINE03,Swing,2025-03-31 07:36:00,2186,352,77.19,2.87,62.57,4.25,18.84,1416,74.5,30.57,0
3890,Pump,LINE01,Day,2025-04-25 04:40:00,3431,94,32.25,2.586,54.18,6.18,24.36,1309,68.76,75.21,0
3891,CNC,LINE03,Night,2025-03-16 02:09:00,1736,312,61.61,1.216,45.58,5.51,14.74,1427,79.61,34.96,0
3892,Conveyor,LINE03,Night,2025-01-13 09:07:00,3091,401,34.81,1.711,52.02,5.01,16.58,1186,73.7,63.19,0
3893,Compressor,LINE03,Night,2025-01-10 16:32:00,2273,708,57.49,2.529,61.01,4.9,22.2,1421,70.77,81.13,0
3894,Compressor,LINE01,Swing,2025-03-20 09:59:00,3329,189,54.44,2.475,69.33,6.43,23.64,1463,70.78,32.9,0
3895,RobotArm,LINE02,Day,2025-02-27 02:17:00,1212,59,68.36,2.533,48.67,6.7,17.86,1362,74.01,36.46,0
3896,Compressor,LINE01,Swing,2025-01-11 20:28:00,1413,182,60.76,2.462,63.16,4.04,18.55,1414,75.62,77.91,0
3897,Pump,LINE01,Day,2025-03-15 16:27:00,176,174,98.06,3.0,52.68,7.86,25.81,1548,66.51,45.27,0
3898,Pump,LINE02,Day,2025-04-06 06:01:00,854,682,92.02,1.597,51.92,5.0,26.16,1548,71.12,53.23,0
3899,CNC,LINE02,Day,2025-03-18 14:22:00,531,108,43.53,1.248,44.85,6.4,16.04,1241,71.72,61.91,0
3900,CNC,LINE01,Swing,2025-02-13 06:43:00,692,714,29.69,1.684,59.55,4.38,13.94,1493,72.95,69.41,1
3901,CNC,LINE01,Day,2025-04-29 07:54:00,1146,81,25.18,1.401,53.3,5.2,10.94,1487,78.32,40.12,0
3902,Conveyor,LINE04,Swing,2025-02-09 12:33:00,3193,584,35.84,2.275,52.54,4.32,20.43,1333,64.97,78.06,1
3903,Conveyor,LINE03,Swing,2025-04-30 08:21:00,1400,298,37.77,2.107,58.09,5.24,21.05,1627,76.82,72.58,0
3904,Compressor,LINE02,Swing,2025-01-03 23:10:00,3022,39,91.09,2.8,60.37,6.17,24.83,1587,74.1,34.98,0
3905,Pump,LINE04,Day,2025-01-12 02:14:00,2979,441,93.99,3.395,62.49,5.06,20.74,1575,70.0,35.95,0
3906,Conveyor,LINE01,Night,2025-04-26 17:49:00,3580,524,38.44,2.923,52.76,6.26,27.19,1509,76.35,68.9,0
3907,Conveyor,LINE02,Day,2025-01-16 17:55:00,1871,603,80.7,2.842,52.27,6.84,13.72,1387,70.38,56.0,0
3908,RobotArm,LINE04,Day,2025-02-28 02:21:00,3100,128,86.86,3.635,73.34,9.62,27.43,1481,63.51,54.89,0
3909,Compressor,LINE02,Swing,2025-03-22 07:58:00,1548,444,50.2,0.961,67.56,7.12,19.93,1525,54.47,41.96,0
3910,Conveyor,LINE01,Day,2025-01-18 22:48:00,2319,409,89.73,2.699,73.72,7.81,25.27,1434,66.16,69.18,0
3911,Compressor,LINE02,Swing,2025-01-21 00:37:00,2965,318,99.09,3.888,57.53,4.37,21.74,1506,69.94,36.28,0
3912,Compressor,LINE02,Day,2025-01-16 06:23:00,545,643,97.42,2.204,57.16,4.12,21.7,1617,72.93,50.53,0
3913,RobotArm,LINE03,Night,2025-03-26 07:02:00,238,304,79.35,1.775,56.12,5.94,21.55,1546,74.91,69.72,0
3914,Pump,LINE02,Day,2025-03-23 18:22:00,626,273,49.73,1.952,64.38,8.14,17.76,1452,70.69,83.94,0
3915,Pump,LINE02,Night,2025-03-30 09:22:00,2640,378,38.16,2.347,54.71,8.85,11.9,1434,65.07,41.68,1
3916,Pump,LINE01,Swing,2025-01-25 21:50:00,1744,668,99.43,2.732,58.59,5.67,30.54,1528,70.35,64.98,0
3917,Compressor,LINE02,Day,2025-04-18 10:13:00,1043,624,42.09,3.123,58.83,5.22,20.43,1537,71.3,33.53,0
3918,Compressor,LINE01,Swing,2025-03-01 11:25:00,2809,510,55.07,2.825,51.25,6.7,20.9,1711,80.98,44.68,0
3919,Conveyor,LINE04,Day,2025-02-01 10:02:00,84,58,41.13,1.221,43.27,5.67,17.18,1467,74.51,35.31,0
3920,Pump,LINE03,Night,2025-01-24 05:33:00,657,216,59.69,1.321,57.84,5.89,25.76,1623,63.48,75.69,0
3921,CNC,LINE02,Swing,2025-02-18 06:17:00,1730,10,28.83,2.233,48.36,6.55,14.35,1355,70.51,52.99,0
3922,RobotArm,LINE03,Swing,2025-02-16 00:20:00,3344,68,84.72,2.676,59.26,9.61,20.1,1438,75.72,79.03,0
3923,Pump,LINE01,Day,2025-04-11 02:28:00,2741,598,60.41,4.008,36.56,7.67,24.58,1376,72.81,32.21,0
3924,RobotArm,LINE02,Night,2025-04-02 21:44:00,2505,587,53.56,2.811,50.05,8.28,22.18,1347,64.17,68.41,0
3925,CNC,LINE02,Swing,2025-03-19 15:31:00,2603,73,49.05,2.848,54.74,3.78,15.98,1413,76.39,58.29,0
3926,Compressor,LINE02,Swing,2025-01-04 07:53:00,1160,329,66.38,2.56,45.82,7.45,24.49,1589,74.01,68.14,0
3927,Compressor,LINE03,Day,2025-02-26 01:51:00,1651,201,82.39,3.447,47.63,5.18,23.25,1635,71.72,83.17,1
3928,Conveyor,LINE04,Day,2025-01-28 09:58:00,3236,52,92.2,1.88,60.53,8.43,20.94,1473,67.93,83.5,0
3929,CNC,LINE02,Swing,2025-03-11 04:33:00,2671,274,87.32,2.381,65.91,8.0,25.49,1486,77.2,75.69,0
3930,RobotArm,LINE02,Swing,2025-04-21 13:33:00,2197,74,55.64,3.129,48.77,6.78,21.57,1461,63.33,41.59,0
3931,Compressor,LINE03,Night,2025-04-18 12:05:00,330,529,86.72,3.409,58.9,5.48,20.78,1552,64.72,71.76,0
3932,Compressor,LINE01,Swing,2025-03-21 01:41:00,2684,696,62.29,1.989,56.65,5.54,22.83,1545,68.32,82.65,0
3933,Compressor,LINE01,Swing,2025-01-25 21:59:00,1353,304,71.05,1.438,45.94,5.73,23.25,1444,73.31,49.05,0
3934,CNC,LINE04,Swing,2025-04-17 00:13:00,1425,174,73.96,2.691,67.87,7.15,24.74,1474,65.42,49.21,0
3935,Compressor,LINE04,Swing,2025-03-17 18:05:00,2469,359,51.97,2.813,54.85,6.5,20.58,1617,69.56,56.28,0
3936,Pump,LINE04,Day,2025-01-03 21:54:00,1454,695,58.88,2.46,56.77,7.79,18.67,1434,70.45,68.23,0
3937,Pump,LINE01,Night,2025-01-05 00:43:00,2103,114,75.41,2.746,61.37,8.19,22.85,1432,73.98,43.63,0
3938,Compressor,LINE01,Day,2025-04-16 08:19:00,75,490,44.63,0.702,43.35,4.93,21.86,1429,70.16,38.7,0
3939,Compressor,LINE02,Swing,2025-01-14 06:35:00,699,67,79.75,2.271,66.13,6.87,23.4,1519,70.73,45.76,0
3940,CNC,LINE04,Night,2025-04-04 18:14:00,1977,216,48.33,2.209,63.85,6.54,18.02,1262,68.54,65.51,0
3941,CNC,LINE01,Swing,2025-01-03 20:36:00,3496,316,66.84,2.673,59.09,6.05,22.73,1430,77.68,32.32,1
3942,CNC,LINE01,Day,2025-01-16 02:29:00,2784,276,87.01,1.975,63.97,7.5,30.28,1574,75.29,81.01,0
3943,CNC,LINE01,Swing,2025-01-02 01:50:00,1541,128,21.86,2.189,49.4,6.31,19.51,1634,75.19,60.67,1
3944,Compressor,LINE03,Day,2025-02-23 02:36:00,3537,559,39.23,3.117,62.29,5.2,20.67,1365,68.5,35.84,0
3945,CNC,LINE03,Day,2025-04-08 01:56:00,1026,484,64.89,1.878,51.66,5.98,24.43,1572,69.39,69.77,0
3946,RobotArm,LINE03,Swing,2025-02-16 12:28:00,3259,313,28.49,2.255,53.1,5.37,16.65,1428,74.47,45.77,0
3947,CNC,LINE01,Night,2025-02-09 00:59:00,1490,301,36.45,1.746,54.49,4.99,19.09,1562,68.97,72.16,0
3948,CNC,LINE03,Day,2025-04-14 16:23:00,344,53,79.93,2.118,58.44,6.2,28.04,1436,67.41,78.41,0
3949,RobotArm,LINE02,Night,2025-03-09 02:11:00,38,475,22.07,1.761,61.63,4.16,17.64,1527,73.36,57.7,0
3950,Pump,LINE01,Day,2025-03-21 12:45:00,3579,165,68.8,3.362,75.26,6.76,29.25,1656,65.94,40.15,0
3951,Pump,LINE01,Night,2025-03-30 01:28:00,2354,216,22.73,2.699,51.5,7.41,17.06,1569,71.2,55.99,0
3952,RobotArm,LINE02,Swing,2025-03-30 14:15:00,571,619,29.27,2.339,58.13,5.85,14.3,1580,76.58,61.41,0
3953,RobotArm,LINE02,Night,2025-01-20 06:40:00,3620,462,51.23,2.695,50.11,7.15,25.87,1475,72.97,49.78,0
3954,Conveyor,LINE04,Night,2025-04-20 16:13:00,178,501,97.18,4.332,70.42,6.66,14.61,1615,67.58,72.31,0
3955,CNC,LINE02,Night,2025-03-18 10:28:00,1241,190,63.67,3.32,53.07,4.91,20.69,1427,74.83,44.93,0
3956,Compressor,LINE02,Swing,2025-02-07 13:58:00,2741,360,44.98,2.09,80.64,8.36,23.91,1173,69.03,76.28,0
3957,RobotArm,LINE03,Day,2025-03-19 03:09:00,222,9,52.91,2.05,42.01,3.12,20.23,1487,76.25,54.06,0
3958,RobotArm,LINE03,Day,2025-01-09 04:32:00,3309,176,65.5,1.743,74.57,6.17,13.79,1462,74.46,62.26,1
3959,CNC,LINE01,Swing,2025-04-11 18:32:00,2484,576,69.55,2.806,67.0,5.27,16.36,1605,70.55,33.08,0
3960,Pump,LINE03,Day,2025-02-22 06:07:00,3468,341,41.43,3.618,46.02,7.81,19.74,1536,68.82,41.56,0
3961,Pump,LINE01,Night,2025-01-08 02:19:00,3060,457,35.78,4.096,73.22,6.12,21.18,1294,68.49,54.12,1
3962,CNC,LINE02,Day,2025-04-23 17:36:00,3016,567,59.62,2.701,50.43,9.16,23.44,1750,85.19,70.64,0
3963,Conveyor,LINE03,Night,2025-02-22 06:38:00,853,674,71.59,2.613,57.1,6.26,20.27,1540,60.76,83.42,0
3964,Pump,LINE03,Swing,2025-03-23 01:32:00,771,58,85.33,2.961,49.04,5.44,24.37,1367,63.53,33.99,0
3965,Pump,LINE02,Night,2025-04-01 00:04:00,906,418,67.42,3.551,57.17,4.12,21.72,1348,78.06,81.53,0
3966,CNC,LINE01,Night,2025-01-05 08:54:00,587,716,75.39,1.813,59.77,7.58,19.86,1239,76.37,46.94,1
3967,Compressor,LINE02,Day,2025-02-15 19:41:00,2434,143,58.72,4.208,63.12,5.09,22.87,1559,74.57,84.05,0
3968,CNC,LINE02,Swing,2025-04-29 02:10:00,243,619,65.34,1.976,78.2,5.65,16.53,1417,62.03,32.46,0
3969,Pump,LINE04,Day,2025-03-08 00:30:00,1581,417,70.84,1.881,54.65,7.68,23.5,1391,74.65,57.99,0
3970,CNC,LINE02,Night,2025-03-06 18:59:00,2136,228,38.91,2.053,32.33,7.15,15.25,1351,67.12,72.76,0
3971,RobotArm,LINE04,Night,2025-04-27 05:45:00,1980,563,94.73,2.555,67.24,5.72,25.46,1503,71.7,49.28,0
3972,CNC,LINE02,Day,2025-02-17 12:44:00,1793,626,47.63,2.539,52.19,5.43,20.93,1514,74.22,83.56,0
3973,Compressor,LINE04,Day,2025-02-24 10:47:00,837,102,68.38,1.368,72.06,4.08,18.8,1289,74.31,80.86,0
3974,CNC,LINE01,Day,2025-03-01 08:16:00,425,490,64.88,2.289,57.98,3.68,21.8,1351,68.85,48.22,0
3975,CNC,LINE01,Day,2025-04-16 12:23:00,3607,674,88.27,3.749,55.54,7.3,30.72,1582,79.04,30.22,0
3976,CNC,LINE01,Night,2025-03-06 10:55:00,1712,479,29.09,2.879,45.82,6.84,13.25,1337,76.37,39.64,1
3977,CNC,LINE01,Day,2025-03-18 13:37:00,2183,393,90.74,3.44,66.05,6.84,27.17,1601,67.7,31.79,0
3978,CNC,LINE04,Night,2025-04-21 10:14:00,2083,100,30.96,2.963,50.81,6.03,22.22,1352,69.94,67.38,0
3979,Compressor,LINE03,Night,2025-01-24 08:26:00,1365,324,31.56,1.576,65.5,4.97,16.38,1602,68.06,37.76,1
3980,Conveyor,LINE03,Night,2025-02-13 15:16:00,2647,652,88.98,3.358,59.95,8.15,26.86,1553,72.16,56.39,0
3981,CNC,LINE02,Swing,2025-03-15 13:29:00,1391,575,40.57,0.744,66.91,3.76,17.02,1578,74.71,40.31,0
3982,Pump,LINE03,Day,2025-03-21 09:59:00,1529,324,68.94,2.473,47.2,5.63,25.76,1550,62.91,77.68,0
3983,Compressor,LINE03,Night,2025-01-24 22:38:00,2938,222,57.09,2.948,42.61,6.26,10.12,1534,62.41,46.2,0
3984,CNC,LINE04,Swing,2025-01-14 17:53:00,1182,578,94.74,3.128,68.74,6.45,28.49,1449,68.23,68.38,1
3985,Pump,LINE03,Night,2025-02-22 16:02:00,2562,696,82.57,2.06,57.28,6.32,18.54,1655,78.78,62.23,0
3986,CNC,LINE03,Day,2025-02-20 21:15:00,2439,215,46.8,2.203,53.15,5.34,20.01,1469,73.26,50.65,0
3987,CNC,LINE01,Day,2025-02-08 04:24:00,140,583,85.08,2.286,52.86,7.0,17.54,1406,79.99,71.79,0
3988,Compressor,LINE04,Night,2025-04-22 11:00:00,2506,221,38.06,2.065,45.55,4.42,24.92,1173,71.24,36.29,0
3989,RobotArm,LINE01,Night,2025-01-25 03:26:00,2930,595,69.25,3.331,64.18,6.02,21.25,1505,68.26,69.1,0
3990,RobotArm,LINE02,Day,2025-04-02 14:00:00,1008,694,80.13,2.449,60.55,6.82,19.05,1691,63.77,39.87,0
3991,RobotArm,LINE04,Swing,2025-04-20 01:48:00,3340,477,76.25,3.163,51.1,5.86,27.68,1394,68.26,34.5,0
3992,Pump,LINE01,Day,2025-04-22 12:33:00,101,357,72.53,1.944,65.1,6.23,22.56,1382,68.88,83.24,0
3993,CNC,LINE01,Swing,2025-04-15 13:29:00,680,226,86.4,3.23,69.45,6.62,20.12,1485,60.3,39.46,0
3994,Pump,LINE02,Day,2025-01-16 10:48:00,3453,43,64.5,3.639,56.0,4.03,18.29,1611,68.37,44.56,1
3995,CNC,LINE02,Day,2025-03-30 14:51:00,3126,37,94.27,3.136,68.45,4.44,20.11,1318,68.15,30.56,1
3996,CNC,LINE04,Day,2025-02-25 23:19:00,2764,601,31.58,4.0,46.58,5.98,23.71,1335,72.81,67.23,0
3997,CNC,LINE04,Day,2025-04-30 20:20:00,2216,476,48.46,1.946,60.86,5.25,21.25,1326,71.77,71.8,0
3998,Compressor,LINE02,Swing,2025-03-04 23:08:00,757,163,82.64,3.158,60.7,5.67,21.89,1583,74.01,31.14,0
3999,Pump,LINE04,Day,2025-01-21 23:28:00,1800,397,44.64,1.674,49.22,6.63,20.79,1422,63.77,58.44,0
4000,CNC,LINE03,Swing,2025-01-12 07:15:00,2077,632,55.44,2.94,73.97,4.87,12.27,1419,66.65,76.64,0
4001,Conveyor,LINE04,Swing,2025-03-24 12:41:00,354,466,81.83,2.858,62.08,3.42,19.42,1492,76.93,73.29,0
4002,Pump,LINE01,Swing,2025-03-04 12:02:00,2183,659,63.09,2.01,53.82,8.12,19.67,1570,70.71,74.21,0
4003,RobotArm,LINE02,Swing,2025-02-09 23:44:00,352,84,35.01,1.66,53.61,7.3,20.43,1555,76.12,33.75,0
4004,CNC,LINE01,Day,2025-02-15 13:23:00,486,52,33.99,2.877,46.28,7.28,10.67,1541,71.6,45.56,0
4005,Compressor,LINE01,Day,2025-04-04 01:11:00,645,479,44.1,1.459,46.47,4.6,21.83,1507,72.75,58.66,0
4006,CNC,LINE03,Night,2025-01-02 01:50:00,723,419,44.24,2.21,51.97,5.85,24.88,1605,74.72,58.1,0
4007,Compressor,LINE01,Night,2025-01-22 01:13:00,327,495,30.93,1.872,51.14,4.29,9.23,1300,69.17,71.67,0
4008,CNC,LINE02,Night,2025-01-14 02:12:00,3493,706,86.77,3.274,55.1,6.3,24.37,1570,69.11,80.58,1
4009,CNC,LINE03,Night,2025-03-05 15:26:00,2935,78,42.61,1.459,64.36,5.51,21.77,1717,68.41,69.42,0
4010,Compressor,LINE01,Swing,2025-02-28 14:41:00,1868,670,84.18,3.352,54.99,5.05,25.94,1298,72.08,56.49,0
4011,Pump,LINE02,Night,2025-04-04 11:07:00,1364,43,97.88,2.941,53.42,7.08,14.51,1482,75.2,62.47,0
4012,CNC,LINE03,Day,2025-01-14 00:03:00,723,378,46.56,2.666,46.24,5.66,19.26,1319,70.2,30.21,0
4013,RobotArm,LINE04,Swing,2025-02-28 09:35:00,3465,598,97.62,3.595,52.25,8.54,24.38,1580,78.33,54.79,0
4014,CNC,LINE01,Night,2025-02-17 22:02:00,2917,489,35.3,2.422,62.92,5.96,17.96,1593,80.9,36.25,0
4015,Compressor,LINE04,Swing,2025-04-02 23:31:00,2752,160,71.8,3.113,60.16,3.16,30.49,1558,68.0,70.23,0
4016,Compressor,LINE04,Day,2025-04-29 12:03:00,1733,435,99.29,2.455,67.74,4.32,22.81,1523,78.1,72.97,0
4017,Pump,LINE03,Day,2025-01-24 20:50:00,129,649,84.67,3.362,69.25,8.86,22.55,1585,72.39,84.98,0
4018,Compressor,LINE02,Day,2025-02-22 18:20:00,2341,146,38.38,2.061,51.38,5.45,18.31,1392,73.92,55.46,0
4019,CNC,LINE03,Day,2025-03-04 10:00:00,1794,674,40.59,1.965,67.67,6.19,19.41,1454,71.32,34.79,1
4020,Conveyor,LINE04,Night,2025-03-09 19:42:00,1106,470,40.99,2.792,50.31,5.92,20.01,1506,78.37,37.63,1
4021,CNC,LINE02,Swing,2025-01-27 06:08:00,1170,62,95.44,2.997,51.87,8.15,26.33,1751,74.09,79.92,0
4022,CNC,LINE04,Day,2025-02-20 02:08:00,239,239,39.63,1.637,57.46,3.61,13.7,1483,70.13,40.77,0
4023,Pump,LINE04,Swing,2025-03-29 06:08:00,3185,620,60.77,3.081,59.31,7.7,22.26,1498,70.29,49.97,0
4024,RobotArm,LINE02,Day,2025-01-13 20:27:00,627,243,47.99,2.377,56.63,7.49,18.7,1690,66.13,37.34,0
4025,Conveyor,LINE03,Swing,2025-03-30 15:28:00,2973,681,48.9,2.531,65.03,6.0,13.78,1213,69.33,75.04,0
