Machine_ID,Vibration_RMS,Temperature_C,Motor_Current_A,Hours_Since_Maintenance,Asset_Age_Days,Load_Percent,Pressure_bar,Sound_dB,Humidity_%,Vib_Temp_Interaction,Failure_Risk_Score,Failure
3895,2.533,48.67,17.86,59,1212,68.36,6.7,74.01,36.46,123.28111,0,0
3896,2.462,63.16,18.55,182,1413,60.76,4.04,75.62,77.91,155.49992,0,0
3897,3.0,52.68,25.81,174,176,98.06,7.86,66.51,45.27,158.04,0,0
3898,1.597,51.92,26.16,682,854,92.02,5.0,71.12,53.23,82.91624,1,0
3899,1.248,44.85,16.04,108,531,43.53,6.4,71.72,61.91,55.9728,0,0
3900,1.684,59.55,13.94,714,692,29.69,4.38,72.95,69.41,100.28219999999999,1,1
3901,1.401,53.3,10.94,81,1146,25.18,5.2,78.32,40.12,74.6733,0,0
3902,2.275,52.54,20.43,584,3193,35.84,4.32,64.97,78.06,119.5285,2,1
3903,2.107,58.09,21.05,298,1400,37.77,5.24,76.82,72.58,122.39563000000003,0,0
3904,2.8,60.37,24.83,39,3022,91.09,6.17,74.1,34.98,169.03599999999997,1,0
3905,3.395,62.49,20.74,441,2979,93.99,5.06,70.0,35.95,212.15355,2,0
3906,2.923,52.76,27.19,524,3580,38.44,6.26,76.35,68.9,154.21748,2,0
3907,2.842,52.27,13.72,603,1871,80.7,6.84,70.38,56.0,148.55134,1,0
3908,3.635,73.34,27.43,128,3100,86.86,9.62,63.51,54.89,266.5909,2,0
3909,0.961,67.56,19.93,444,1548,50.2,7.12,54.47,41.96,64.92516,1,0
3910,2.699,73.72,25.27,409,2319,89.73,7.81,66.16,69.18,198.97027999999997,2,0
3911,3.888,57.53,21.74,318,2965,99.09,4.37,69.94,36.28,223.67664,2,0
3912,2.204,57.16,21.7,643,545,97.42,4.12,72.93,50.53,125.98064000000001,1,0
3913,1.775,56.12,21.55,304,238,79.35,5.94,74.91,69.72,99.61299999999999,0,0
3914,1.952,64.38,17.76,273,626,49.73,8.14,70.69,83.94,125.66975999999998,0,0
3915,2.347,54.71,11.9,378,2640,38.16,8.85,65.07,41.68,128.40437,1,1
3916,2.732,58.59,30.54,668,1744,99.43,5.67,70.35,64.98,160.06788000000003,2,0
3917,3.123,58.83,20.43,624,1043,42.09,5.22,71.3,33.53,183.72609,1,0
3918,2.825,51.25,20.9,510,2809,55.07,6.7,80.98,44.68,144.78125,2,0
3919,1.221,43.27,17.18,58,84,41.13,5.67,74.51,35.31,52.83267000000001,0,0
3920,1.321,57.84,25.76,216,657,59.69,5.89,63.48,75.69,76.40664,0,0
3921,2.233,48.36,14.35,10,1730,28.83,6.55,70.51,52.99,107.98788,0,0
3922,2.676,59.26,20.1,68,3344,84.72,9.61,75.72,79.03,158.57976,1,0
3923,4.008,36.56,24.58,598,2741,60.41,7.67,72.81,32.21,146.53248000000002,3,0
3924,2.811,50.05,22.18,587,2505,53.56,8.28,64.17,68.41,140.69055,2,0
3925,2.848,54.74,15.98,73,2603,49.05,3.78,76.39,58.29,155.89952,1,0
3926,2.56,45.82,24.49,329,1160,66.38,7.45,74.01,68.14,117.2992,0,0
3927,3.447,47.63,23.25,201,1651,82.39,5.18,71.72,83.17,164.18061,0,1
3928,1.88,60.53,20.94,52,3236,92.2,8.43,67.93,83.5,113.79639999999999,1,0
3929,2.381,65.91,25.49,274,2671,87.32,8.0,77.2,75.69,156.93170999999998,1,0
3930,3.129,48.77,21.57,74,2197,55.64,6.78,63.33,41.59,152.60133000000002,1,0
3931,3.409,58.9,20.78,529,330,86.72,5.48,64.72,71.76,200.7901,1,0
3932,1.989,56.65,22.83,696,2684,62.29,5.54,68.32,82.65,112.67685,2,0
3933,1.438,45.94,23.25,304,1353,71.05,5.73,73.31,49.05,66.06172,0,0
3934,2.691,67.87,24.74,174,1425,73.96,7.15,65.42,49.21,182.63817,0,0
3935,2.813,54.85,20.58,359,2469,51.97,6.5,69.56,56.28,154.29305000000002,1,0
3936,2.46,56.77,18.67,695,1454,58.88,7.79,70.45,68.23,139.6542,1,0
3937,2.746,61.37,22.85,114,2103,75.41,8.19,73.98,43.63,168.52202,1,0
3938,0.702,43.35,21.86,490,75,44.63,4.93,70.16,38.7,30.4317,1,0
3939,2.271,66.13,23.4,67,699,79.75,6.87,70.73,45.76,150.18122999999997,0,0
3940,2.209,63.85,18.02,216,1977,48.33,6.54,68.54,65.51,141.04465000000002,0,0
3941,2.673,59.09,22.73,316,3496,66.84,6.05,77.68,32.32,157.94757,1,1
3942,1.975,63.97,30.28,276,2784,87.01,7.5,75.29,81.01,126.34075,2,0
3943,2.189,49.4,19.51,128,1541,21.86,6.31,75.19,60.67,108.1366,0,1
3944,3.117,62.29,20.67,559,3537,39.23,5.2,68.5,35.84,194.15793,2,0
3945,1.878,51.66,24.43,484,1026,64.89,5.98,69.39,69.77,97.01747999999999,1,0
3946,2.255,53.1,16.65,313,3259,28.49,5.37,74.47,45.77,119.7405,1,0
3947,1.746,54.49,19.09,301,1490,36.45,4.99,68.97,72.16,95.13954,0,0
3948,2.118,58.44,28.04,53,344,79.93,6.2,67.41,78.41,123.77591999999999,1,0
3949,1.761,61.63,17.64,475,38,22.07,4.16,73.36,57.7,108.53043,1,0
3950,3.362,75.26,29.25,165,3579,68.8,6.76,65.94,40.15,253.02412,3,0
3951,2.699,51.5,17.06,216,2354,22.73,7.41,71.2,55.99,138.99849999999998,1,0
3952,2.339,58.13,14.3,619,571,29.27,5.85,76.58,61.41,135.96607,1,0
3953,2.695,50.11,25.87,462,3620,51.23,7.15,72.97,49.78,135.04645,2,0
3954,4.332,70.42,14.61,501,178,97.18,6.66,67.58,72.31,305.05944,2,0
3955,3.32,53.07,20.69,190,1241,63.67,4.91,74.83,44.93,176.1924,0,0
3956,2.09,80.64,23.91,360,2741,44.98,8.36,69.03,76.28,168.5376,2,0
3957,2.05,42.01,20.23,9,222,52.91,3.12,76.25,54.06,86.12049999999999,0,0
3958,1.743,74.57,13.79,176,3309,65.5,6.17,74.46,62.26,129.97550999999999,1,1
3959,2.806,67.0,16.36,576,2484,69.55,5.27,70.55,33.08,188.002,2,0
3960,3.618,46.02,19.74,341,3468,41.43,7.81,68.82,41.56,166.50036,2,0
3961,4.096,73.22,21.18,457,3060,35.78,6.12,68.49,54.12,299.90912000000003,3,1
3962,2.701,50.43,23.44,567,3016,59.62,9.16,85.19,70.64,136.21143,2,0
3963,2.613,57.1,20.27,674,853,71.59,6.26,60.76,83.42,149.2023,1,0
3964,2.961,49.04,24.37,58,771,85.33,5.44,63.53,33.99,145.20744,0,0
3965,3.551,57.17,21.72,418,906,67.42,4.12,78.06,81.53,203.01067,2,0
3966,1.813,59.77,19.86,716,587,75.39,7.58,76.37,46.94,108.36301,1,1
3967,4.208,63.12,22.87,143,2434,58.72,5.09,74.57,84.05,265.60896,2,0
3968,1.976,78.2,16.53,619,243,65.34,5.65,62.03,32.46,154.5232,2,0
3969,1.881,54.65,23.5,417,1581,70.84,7.68,74.65,57.99,102.79665,1,0
3970,2.053,32.33,15.25,228,2136,38.91,7.15,67.12,72.76,66.37348999999999,1,0
3971,2.555,67.24,25.46,563,1980,94.73,5.72,71.7,49.28,171.7982,1,0
3972,2.539,52.19,20.93,626,1793,47.63,5.43,74.22,83.56,132.51041,1,0
3973,1.368,72.06,18.8,102,837,68.38,4.08,74.31,80.86,98.57808000000001,0,0
3974,2.289,57.98,21.8,490,425,64.88,3.68,68.85,48.22,132.71622,1,0
3975,3.749,55.54,30.72,674,3607,88.27,7.3,79.04,30.22,208.21946,4,0
3976,2.879,45.82,13.25,479,1712,29.09,6.84,76.37,39.64,131.91578,1,1
3977,3.44,66.05,27.17,393,2183,90.74,6.84,67.7,31.79,227.212,1,0
3978,2.963,50.81,22.22,100,2083,30.96,6.03,69.94,67.38,150.55003000000002,1,0
3979,1.576,65.5,16.38,324,1365,31.56,4.97,68.06,37.76,103.22800000000001,0,1
3980,3.358,59.95,26.86,652,2647,88.98,8.15,72.16,56.39,201.31210000000002,2,0
3981,0.744,66.91,17.02,575,1391,40.57,3.76,74.71,40.31,49.78104,1,0
3982,2.473,47.2,25.76,324,1529,68.94,5.63,62.91,77.68,116.7256,0,0
3983,2.948,42.61,10.12,222,2938,57.09,6.26,62.41,46.2,125.61428,1,0
3984,3.128,68.74,28.49,578,1182,94.74,6.45,68.23,68.38,215.01872,2,1
3985,2.06,57.28,18.54,696,2562,82.57,6.32,78.78,62.23,117.99680000000001,2,0
3986,2.203,53.15,20.01,215,2439,46.8,5.34,73.26,50.65,117.08944999999999,1,0
3987,2.286,52.86,17.54,583,140,85.08,7.0,79.99,71.79,120.83796,1,0
3988,2.065,45.55,24.92,221,2506,38.06,4.42,71.24,36.29,94.06075,1,0
3989,3.331,64.18,21.25,595,2930,69.25,6.02,68.26,69.1,213.78358000000003,2,0
3990,2.449,60.55,19.05,694,1008,80.13,6.82,63.77,39.87,148.28695,1,0
3991,3.163,51.1,27.68,477,3340,76.25,5.86,68.26,34.5,161.6293,2,0
3992,1.944,65.1,22.56,357,101,72.53,6.23,68.88,83.24,126.55439999999999,0,0
3993,3.23,69.45,20.12,226,680,86.4,6.62,60.3,39.46,224.3235,0,0
3994,3.639,56.0,18.29,43,3453,64.5,4.03,68.37,44.56,203.784,2,1
3995,3.136,68.45,20.11,37,3126,94.27,4.44,68.15,30.56,214.65920000000003,1,1
3996,4.0,46.58,23.71,601,2764,31.58,5.98,72.81,67.23,186.32,3,0
3997,1.946,60.86,21.25,476,2216,48.46,5.25,71.77,71.8,118.43356,2,0
3998,3.158,60.7,21.89,163,757,82.64,5.67,74.01,31.14,191.69060000000002,0,0
3999,1.674,49.22,20.79,397,1800,44.64,6.63,63.77,58.44,82.39428,0,0
4000,2.94,73.97,12.27,632,2077,55.44,4.87,66.65,76.64,217.4718,2,0
4001,2.858,62.08,19.42,466,354,81.83,3.42,76.93,73.29,177.42464,1,0
4002,2.01,53.82,19.67,659,2183,63.09,8.12,70.71,74.21,108.17819999999999,2,0
4003,1.66,53.61,20.43,84,352,35.01,7.3,76.12,33.75,88.9926,0,0
4004,2.877,46.28,10.67,52,486,33.99,7.28,71.6,45.56,133.14756,0,0
4005,1.459,46.47,21.83,479,645,44.1,4.6,72.75,58.66,67.79973,1,0
4006,2.21,51.97,24.88,419,723,44.24,5.85,74.72,58.1,114.85369999999999,1,0
4007,1.872,51.14,9.23,495,327,30.93,4.29,69.17,71.67,95.73408,1,0
4008,3.274,55.1,24.37,706,3493,86.77,6.3,69.11,80.58,180.3974,2,1
4009,1.459,64.36,21.77,78,2935,42.61,5.51,68.41,69.42,93.90124,1,0
4010,3.352,54.99,25.94,670,1868,84.18,5.05,72.08,56.49,184.32648,1,0
4011,2.941,53.42,14.51,43,1364,97.88,7.08,75.2,62.47,157.10822,0,0
4012,2.666,46.24,19.26,378,723,46.56,5.66,70.2,30.21,123.27584,0,0
4013,3.595,52.25,24.38,598,3465,97.62,8.54,78.33,54.79,187.83875,3,0
4014,2.422,62.92,17.96,489,2917,35.3,5.96,80.9,36.25,152.39224000000002,2,0
4015,3.113,60.16,30.49,160,2752,71.8,3.16,68.0,70.23,187.27808,2,0
4016,2.455,67.74,22.81,435,1733,99.29,4.32,78.1,72.97,166.30169999999998,1,0
4017,3.362,69.25,22.55,649,129,84.67,8.86,72.39,84.98,232.8185,1,0
4018,2.061,51.38,18.31,146,2341,38.38,5.45,73.92,55.46,105.89418,1,0
4019,1.965,67.67,19.41,674,1794,40.59,6.19,71.32,34.79,132.97155,1,1
4020,2.792,50.31,20.01,470,1106,40.99,5.92,78.37,37.63,140.46552,1,1
4021,2.997,51.87,26.33,62,1170,95.44,8.15,74.09,79.92,155.45439,0,0
4022,1.637,57.46,13.7,239,239,39.63,3.61,70.13,40.77,94.06202,0,0
4023,3.081,59.31,22.26,620,3185,60.77,7.7,70.29,49.97,182.73411000000002,2,0
4024,2.377,56.63,18.7,243,627,47.99,7.49,66.13,37.34,134.60951,0,0
4025,2.531,65.03,13.78,681,2973,48.9,6.0,69.33,75.04,164.59093000000001,2,0
4026,3.356,57.07,17.48,302,3552,52.66,6.52,78.58,46.57,191.52692,1,0
4027,1.126,57.95,21.04,246,196,47.6,5.53,77.11,50.48,65.2517,0,0
4028,2.874,69.88,19.56,613,2287,67.99,4.16,69.11,70.84,200.83512,2,1
4029,2.483,59.31,28.58,565,271,54.04,6.74,66.68,62.86,147.26673000000002,2,0
4030,3.087,60.1,24.87,171,3038,55.28,6.35,77.14,62.75,185.52870000000001,1,0
4031,1.154,46.6,22.12,562,1865,60.48,6.43,73.85,32.79,53.776399999999995,1,0
4032,1.803,85.11,23.51,180,107,48.49,6.56,62.05,42.0,153.45333,1,0
4033,2.308,47.85,26.15,644,2825,80.36,5.58,86.51,45.15,110.4378,2,0
4034,3.501,51.93,21.96,5,2800,60.28,7.89,72.58,84.72,181.80693,2,1
4035,2.646,53.16,16.19,476,3378,60.74,6.12,80.73,42.36,140.66135999999997,2,0
4036,2.828,70.61,20.76,111,1785,36.79,6.52,73.16,50.53,199.68508,0,0
4037,1.584,48.35,24.02,487,3407,22.47,5.4,66.65,40.59,76.58640000000001,2,0
4038,3.24,64.82,20.69,704,2438,84.74,7.61,73.4,56.07,210.0168,2,0
4039,2.94,56.55,15.59,480,1934,88.44,6.51,64.99,30.0,166.25699999999998,1,0
4040,3.704,46.33,13.59,312,1326,39.3,5.79,71.97,74.19,171.60632,1,0
4041,2.836,61.2,25.52,592,1090,48.8,7.44,66.85,78.55,173.5632,1,1
4042,3.092,49.51,19.98,140,2277,48.64,3.92,71.36,56.97,153.08492,1,0
4043,4.139,60.8,28.27,391,2707,74.74,5.91,73.99,76.48,251.6512,3,0
4044,1.859,60.3,16.38,695,158,34.98,5.11,73.43,30.27,112.09769999999999,1,0
4045,2.92,76.82,21.38,256,1521,98.3,6.93,65.02,54.05,224.31439999999998,1,0
4046,1.42,41.95,23.98,19,195,24.95,6.13,68.57,39.36,59.569,0,0
4047,3.156,60.48,21.79,317,1465,97.9,6.46,62.53,51.47,190.87488,0,0
4048,0.576,52.21,17.22,348,2921,25.5,4.9,74.61,53.21,30.07296,1,1
4049,2.44,56.21,21.46,584,2530,45.4,5.93,73.17,67.34,137.1524,2,0
4050,1.982,76.09,15.92,579,480,40.06,6.29,66.12,74.12,150.81038,2,0
4051,2.299,53.24,22.41,244,2625,40.77,5.69,79.13,81.8,122.39876,1,0
4052,1.72,42.45,23.83,556,80,99.57,7.82,74.23,46.48,73.01400000000001,1,0
4053,1.904,54.52,20.12,103,74,56.67,6.8,71.44,67.91,103.80608,0,0
4054,1.481,52.01,16.53,136,3333,29.56,5.82,69.45,76.06,77.02681,1,0
4055,3.705,60.2,15.37,434,148,98.58,3.67,69.41,52.0,223.04100000000003,2,0
4056,1.81,49.51,14.21,509,991,39.41,5.63,67.99,60.84,89.6131,1,0
4057,0.401,43.27,12.85,581,507,25.8,6.51,77.31,67.77,17.351270000000003,1,0
4058,1.865,70.25,18.28,448,2138,21.93,5.38,73.32,34.34,131.01624999999999,2,0
4059,2.998,58.67,16.79,91,1920,57.06,6.43,67.1,64.18,175.89266,0,0
4060,3.399,60.14,18.62,486,3066,93.47,6.17,78.97,59.85,204.41586,2,0
4061,1.798,69.51,13.94,309,3603,21.36,5.99,71.48,46.98,124.97898,1,0
4062,2.571,51.99,24.3,191,2730,78.01,7.96,67.6,84.72,133.66629,1,0
4063,1.995,59.45,21.14,244,1719,40.83,6.85,81.88,34.49,118.60275000000001,0,0
4064,1.474,45.26,14.55,583,198,37.52,4.32,66.34,82.28,66.71324,1,0
4065,2.356,64.54,21.64,127,3369,76.3,4.27,68.0,65.07,152.05624,1,0
4066,2.797,50.71,24.7,402,2060,79.83,6.83,72.28,33.27,141.83587,2,0
4067,1.5,60.71,20.3,59,817,64.72,7.55,73.44,39.95,91.065,0,0
4068,2.735,70.53,22.99,522,1991,36.18,3.87,68.49,73.01,192.89955,1,0
4069,2.437,52.53,15.66,107,1448,20.5,5.45,61.1,40.78,128.01560999999998,0,0
4070,2.032,42.97,18.08,676,1297,78.98,9.14,72.17,32.57,87.31504,1,0
4071,2.132,59.35,25.13,635,1671,67.97,5.86,66.82,60.1,126.53420000000001,1,1
4072,2.368,61.15,19.35,615,2757,53.8,9.07,70.33,84.92,144.80319999999998,2,0
4073,1.818,61.41,13.81,250,623,37.09,4.88,67.89,50.86,111.64338,0,0
4074,3.373,72.19,27.38,563,3519,80.95,5.53,67.06,54.3,243.49687,2,0
4075,1.852,64.57,21.36,96,255,25.67,4.91,70.62,72.57,119.58363999999999,0,0
4076,2.601,57.15,20.72,208,562,71.42,4.68,69.05,62.93,148.64714999999998,0,0
4077,3.803,53.02,18.22,95,2477,75.07,4.22,68.43,44.86,201.63506,2,1
4078,1.868,44.71,23.1,38,555,37.86,5.61,76.78,60.12,83.51828,0,1
4079,1.935,52.51,22.63,264,2845,58.67,6.26,67.0,55.31,101.60685,1,1
4080,1.756,61.45,22.11,413,2689,61.62,5.26,70.65,30.9,107.9062,2,0
4081,3.513,48.15,19.03,620,1586,67.3,5.6,72.34,35.91,169.15095,2,0
4082,3.231,52.71,27.48,24,1674,92.1,8.16,63.98,63.27,170.30601,0,1
4083,3.117,62.02,17.95,293,3649,63.71,7.3,66.8,38.19,193.31634,1,0
4084,2.502,48.42,13.38,514,2908,25.39,5.44,71.98,72.3,121.14684,2,0
4085,2.514,58.11,27.18,145,2317,47.6,6.49,71.8,57.01,146.08854,1,0
4086,2.574,52.51,16.41,530,540,70.27,4.24,68.26,34.73,135.16073999999998,1,0
4087,2.142,58.13,23.2,410,2164,46.65,6.29,71.92,82.34,124.51446,2,0
4088,3.023,53.81,26.02,405,174,81.44,6.24,73.7,76.11,162.66763,1,1
4089,1.573,38.27,17.95,89,941,35.19,5.4,74.78,65.14,60.198710000000005,0,0
4090,1.694,60.78,14.86,121,2556,31.44,5.85,75.22,71.0,102.96132,1,0
4091,1.064,49.94,20.49,631,1505,38.48,5.73,77.72,66.59,53.136160000000004,1,0
4092,3.241,59.71,30.3,630,3630,90.09,4.82,72.97,30.71,193.52011000000002,3,0
4093,3.86,53.38,24.5,325,3430,74.47,8.26,65.71,64.14,206.0468,2,0
4094,1.868,62.04,15.93,429,373,61.6,7.26,70.48,43.45,115.89072,1,0
4095,1.765,58.12,21.41,390,3228,44.03,5.47,65.57,82.13,102.58179999999999,1,0
4096,3.488,65.67,19.03,370,3158,93.49,4.32,76.75,52.5,229.05696,1,0
4097,2.204,57.07,17.72,512,414,91.1,3.46,78.94,68.76,125.78228000000001,1,0
4098,3.189,56.06,18.07,408,1424,51.95,8.43,72.39,38.19,178.77534,1,0
4099,3.839,62.23,23.93,90,3463,80.22,6.09,78.46,56.02,238.90096999999997,2,0
4100,1.781,72.71,16.66,59,90,93.09,7.35,77.39,35.74,129.49650999999997,0,0
4101,1.757,58.7,18.3,612,242,45.07,4.81,73.43,52.36,103.13589999999999,1,0
4102,1.835,48.13,21.13,533,1876,46.3,5.59,74.58,60.82,88.31855,1,0
4103,2.254,59.21,21.35,143,3480,63.66,5.83,76.83,64.79,133.45934,1,0
4104,2.141,54.13,10.15,43,1039,52.67,6.32,65.07,51.75,115.89233,0,0
4105,3.536,43.19,23.53,158,2827,80.92,6.42,73.78,38.74,152.71984,2,0
4106,2.655,43.04,28.47,416,2540,62.95,5.02,75.0,66.28,114.2712,3,0
4107,1.509,54.16,18.71,420,558,36.95,4.75,64.66,30.66,81.72743999999999,1,0
4108,0.797,55.33,18.5,121,1071,48.51,5.89,81.14,74.48,44.09801,0,0
4109,2.403,55.86,20.43,126,2289,73.7,4.13,77.6,67.14,134.23158,1,0
4110,2.263,59.43,19.27,149,1773,24.27,4.76,77.6,72.58,134.49008999999998,0,0
4111,1.253,48.16,18.99,319,889,47.37,5.79,73.78,83.55,60.34447999999999,0,0
4112,2.403,40.97,18.5,167,756,21.29,6.19,67.4,47.99,98.45091,0,0
4113,2.572,53.66,18.37,328,2047,85.67,8.16,65.86,59.3,138.01352,1,0
4114,2.439,47.68,19.16,10,3027,29.38,5.22,71.66,64.79,116.29152,1,0
4115,1.659,53.7,15.04,674,1525,26.18,5.81,75.36,62.22,89.0883,1,0
4116,2.508,54.5,25.33,642,3380,82.93,4.09,74.89,64.85,136.686,2,0
4117,2.408,35.85,10.11,243,2445,27.16,6.17,80.69,81.81,86.3268,1,0
4118,2.26,39.15,19.65,579,1490,74.74,5.16,70.54,56.62,88.47899999999998,1,1
4119,2.028,57.19,22.29,385,2588,50.39,5.63,70.21,77.39,115.98132,1,0
4120,1.399,50.32,25.19,22,1654,85.74,6.93,71.83,64.72,70.39768000000001,0,0
4121,3.118,37.72,18.76,204,2769,34.63,6.47,66.61,73.04,117.61095999999999,1,0
4122,2.427,57.33,10.35,41,3587,26.75,4.02,79.66,48.04,139.13991,1,1
4123,3.084,67.48,21.89,509,2882,38.27,6.85,71.13,48.1,208.10832000000002,2,1
4124,3.052,61.28,28.39,563,544,94.57,6.4,73.63,81.44,187.02656000000002,2,0
4125,3.156,62.84,17.7,444,289,86.33,7.88,76.48,75.81,198.32304000000002,1,1
4126,2.169,56.37,18.11,4,2957,42.86,7.68,68.3,57.85,122.26653,1,0
4127,1.623,35.38,22.61,169,3097,36.49,7.79,73.26,55.34,57.42174000000001,1,1
4128,2.592,61.03,21.35,337,2083,32.55,4.12,72.17,43.81,158.18976,1,0
4129,1.998,63.75,21.7,104,916,37.7,6.36,76.88,41.41,127.3725,0,0
4130,2.196,68.29,23.55,77,3218,36.4,3.97,72.11,42.41,149.96484000000004,1,0
4131,3.35,57.08,16.72,219,1653,91.06,7.97,58.19,81.79,191.218,0,0
4132,1.906,43.79,14.11,425,1088,21.6,7.45,67.29,44.66,83.46374,1,0
4133,3.203,70.91,25.0,63,1355,90.41,7.58,64.92,54.55,227.12472999999997,0,0
4134,1.137,57.94,15.86,718,1102,23.31,5.22,81.33,67.51,65.87778,1,1
4135,3.267,67.32,23.27,330,1052,86.15,7.01,79.52,65.5,219.93443999999997,0,0
4136,2.235,50.68,18.55,123,1209,54.06,5.38,61.33,72.4,113.26979999999999,0,0
4137,2.786,54.36,16.08,14,2470,26.18,5.78,67.22,50.85,151.44696,1,1
4138,2.987,52.71,19.68,688,90,83.92,6.23,65.42,48.28,157.44477,1,0
4139,2.48,55.1,13.5,428,1343,40.52,3.51,73.25,57.64,136.648,1,1
4140,2.573,58.91,18.87,623,645,90.24,5.43,67.42,64.91,151.57542999999998,1,0
4141,3.347,79.05,22.32,559,2376,80.18,9.03,71.14,84.7,264.58035,3,0
4142,4.177,67.34,25.3,709,3630,98.54,6.38,65.88,62.31,281.27918,3,0
4143,3.508,44.09,25.94,640,2881,86.55,6.56,74.68,72.23,154.66772,3,1
4144,2.068,55.35,16.33,551,931,39.28,5.88,63.63,80.85,114.4638,1,0
4145,2.815,60.11,26.34,612,1887,52.74,5.53,84.8,30.18,169.20964999999998,1,0
4146,1.971,56.15,24.84,617,102,75.73,6.3,79.51,43.97,110.67165,1,0
4147,3.094,46.16,16.59,183,1524,45.29,5.46,84.79,30.18,142.81903999999997,0,1
4148,1.331,63.21,20.56,428,1038,63.72,3.4,74.8,79.69,84.13251,1,0
4149,2.192,48.12,23.21,709,1846,39.01,6.83,79.85,51.31,105.47904,1,0
4150,2.354,64.24,18.52,624,1508,73.04,8.17,76.59,61.9,151.22096,1,1
4151,2.076,46.54,16.77,75,2501,47.37,4.58,67.0,56.58,96.61704,1,0
4152,2.177,47.9,22.41,80,2012,24.41,5.25,70.2,71.43,104.2783,1,0
4153,2.768,68.77,27.96,144,3428,97.42,8.27,74.39,50.25,190.35535999999996,1,1
4154,3.798,65.01,25.45,533,278,87.51,5.45,78.39,30.67,246.90798,2,0
4155,1.84,55.42,21.7,283,3449,44.3,6.41,71.91,49.74,101.9728,1,1
4156,1.733,53.76,17.6,452,2891,30.37,11.0,74.68,55.87,93.16608000000001,2,0
4157,2.332,59.48,17.34,100,2610,78.82,7.05,70.45,52.3,138.70736,1,0
4158,2.563,47.32,19.95,43,3018,37.65,5.96,70.14,45.02,121.28116000000001,1,0
4159,2.813,46.74,24.3,555,212,68.44,7.24,64.93,35.31,131.47962,1,0
4160,2.876,64.06,26.19,209,801,82.33,7.26,74.52,31.54,184.23656,0,0
4161,2.643,66.35,21.08,31,32,41.79,5.12,69.76,80.11,175.36304999999996,0,0
4162,2.0,59.43,22.92,155,2920,42.77,3.84,65.58,33.63,118.86,1,0
4163,2.222,54.72,25.4,232,1313,24.93,6.46,69.11,51.84,121.58784,0,1
4164,1.961,45.68,12.23,291,1338,45.59,6.85,73.41,34.31,89.57848,0,0
4165,2.839,66.09,22.27,645,2240,67.8,5.82,75.63,36.11,187.62951,2,0
4166,2.667,57.17,13.74,142,1561,32.46,7.8,71.31,65.61,152.47239,0,0
4167,2.137,67.93,30.21,434,2336,96.25,8.2,77.39,80.81,145.16641,3,0
4168,4.341,67.2,21.21,197,3419,77.79,7.21,80.27,49.15,291.71520000000004,2,0
4169,1.891,67.12,21.53,358,1232,36.31,5.53,70.53,71.01,126.92392000000001,0,0
4170,1.912,48.22,20.08,213,3258,62.45,3.62,76.84,72.93,92.19663999999999,1,0
4171,1.968,45.59,21.26,247,1957,51.32,5.8,68.65,65.22,89.72112,0,0
4172,2.292,57.55,18.51,431,1387,50.59,3.8,65.6,77.78,131.9046,1,0
4173,2.52,50.67,22.13,424,3357,64.8,3.32,67.46,40.27,127.6884,2,0
4174,0.775,43.96,18.71,97,1796,28.65,6.56,67.25,34.13,34.069,0,0
4175,1.864,63.56,20.52,112,492,37.23,7.28,69.76,55.08,118.47584,0,0
4176,1.438,45.28,16.51,173,1067,31.97,3.48,81.71,59.37,65.11264,0,0
4177,2.797,54.92,22.71,647,3090,33.92,5.53,69.66,50.46,153.61124,2,0
4178,2.044,45.32,25.56,228,1895,72.42,6.2,70.13,80.7,92.63408,0,0
4179,4.492,62.72,22.36,416,2057,99.69,6.15,73.64,36.79,281.73824,3,0
4180,3.139,68.08,29.53,323,2498,72.09,4.57,65.8,81.31,213.70311999999998,2,0
4181,2.908,71.32,25.6,254,733,98.78,8.09,73.05,53.24,207.39855999999997,0,0
4182,2.583,65.38,17.59,27,365,66.16,4.54,75.49,75.83,168.87654,0,0
4183,1.078,54.44,20.92,317,1624,42.66,3.59,79.09,50.78,58.68632,0,0
4184,3.013,70.82,28.59,719,3359,89.78,4.75,78.92,57.94,213.38065999999998,3,0
4185,2.698,57.52,18.13,677,490,25.38,6.33,74.06,67.85,155.18896,1,0
4186,2.014,49.52,18.98,216,2632,28.19,5.46,70.89,56.06,99.73328,1,0
4187,3.418,64.7,11.39,383,3574,95.81,5.53,71.67,78.07,221.14460000000003,1,0
4188,2.02,65.35,15.99,206,380,72.01,6.85,74.04,59.54,132.00699999999998,0,0
4189,3.546,51.69,24.71,663,511,94.32,6.84,72.31,31.0,183.29273999999998,2,0
4190,2.231,45.39,14.98,399,3175,30.63,3.04,71.63,73.92,101.26509,1,0
4191,1.701,59.61,22.81,662,422,81.46,6.94,67.22,57.18,101.39661000000001,1,0
4192,3.935,45.72,22.75,614,2722,38.78,7.31,76.03,67.04,179.9082,3,0
4193,1.741,45.51,19.74,235,2916,47.47,5.83,73.4,47.79,79.23291,1,0
4194,2.736,57.65,15.38,328,1163,91.92,6.14,68.48,68.44,157.7304,0,0
4195,1.685,64.51,15.9,410,1085,52.9,8.3,79.33,69.73,108.69935000000001,1,0
4196,2.288,66.16,24.28,179,1917,73.64,5.38,73.14,84.92,151.37408,0,0
4197,2.32,64.28,28.08,598,1863,90.98,6.21,64.99,50.06,149.12959999999998,2,0
4198,2.932,62.42,15.89,407,3143,89.67,6.79,77.05,42.08,183.01544,2,0
